#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.847999999999984E+01  0.312341756033252E-02  0.214876607372110E+00  0.676332127171255E-01  0.465285060790431E+01
     0.848999999999984E+01  0.259390368411616E-02  0.215561884978251E+00  0.558144976310828E-01  0.463836741207680E+01
     0.849999999999983E+01  0.207693137452403E-02  0.216252909527564E+00  0.444076887857543E-01  0.462378874098080E+01
     0.850999999999983E+01  0.157271744245002E-02  0.216949058062363E+00  0.334127593987275E-01  0.460913478998860E+01
     0.851999999999983E+01  0.108145099413615E-02  0.217649693766584E+00  0.228286379934162E-01  0.459442554060820E+01
     0.852999999999983E+01  0.603292414911638E-03  0.218354167075713E+00  0.126532352034539E-01  0.457968070768458E+01
     0.853999999999983E+01  0.138372386576213E-03  0.219061816866908E+00  0.288347298941619E-02  0.456491968937935E+01
     0.854999999999983E+01  -.313209054968011E-03  0.219771971729660E+00  -.648468400412432E-02  0.455016151999738E+01
     0.855999999999983E+01  -.751383414931306E-03  0.220483951316736E+00  -.154561952167041E-01  0.453542482570409E+01
     0.856999999999983E+01  -.117611458065459E-02  0.221197067774579E+00  -.240369093244704E-01  0.452072778315279E+01
     0.857999999999983E+01  -.158739960124432E-02  0.221910627251694E+00  -.322335280268909E-01  0.450608808101969E+01
     0.858999999999983E+01  -.198526939853783E-02  0.222623931482905E+00  -.400535687061236E-01  0.449152288442327E+01
     0.859999999999983E+01  -.236978940213550E-02  0.223336279446646E+00  -.475053261859333E-01  0.447704880218678E+01
     0.860999999999983E+01  -.274106010125408E-02  0.224046969091801E+00  -.545978338028172E-01  0.446268185688542E+01
     0.861999999999983E+01  -.309921750627207E-02  0.224755299129828E+00  -.613408239874403E-01  0.444843745760547E+01
     0.862999999999983E+01  -.344443351307877E-02  0.225460570887225E+00  -.677446885401952E-01  0.443433037532997E+01
     0.863999999999983E+01  -.377691616352949E-02  0.226162090212648E+00  -.738204387674123E-01  0.442037472085457E+01
     0.864999999999983E+01  -.409690979570998E-02  0.226859169432284E+00  -.795796656298105E-01  0.440658392512865E+01
     0.865999999999983E+01  -.440469507811980E-02  0.227551129346397E+00  -.850345000382945E-01  0.439297072190972E+01
     0.866999999999983E+01  -.470058892237635E-02  0.228237301259276E+00  -.901975734159400E-01  0.437954713261381E+01
     0.867999999999983E+01  -.498494426961504E-02  0.228917029034206E+00  -.950819786290991E-01  0.436632445324169E+01
     0.868999999999983E+01  -.525814974642524E-02  0.229589671164474E+00  -.997012313752901E-01  0.435331324325787E+01
     0.869999999999983E+01  -.552062918686413E-02  0.230254602850907E+00  -.104069232100204E+00  0.434052331630024E+01
     0.870999999999983E+01  -.577284101789100E-02  0.230911218075954E+00  -.108200228501970E+00  0.432796373259801E+01
     0.871999999999983E+01  -.601527750640107E-02  0.231558931663937E+00  -.112108778666957E+00  0.431564279297912E+01
     0.872999999999983E+01  -.624846386693934E-02  0.232197181316773E+00  -.115809714868461E+00  0.430356803435073E+01
     0.873999999999983E+01  -.647295723012675E-02  0.232825429614221E+00  -.119318108047707E+00  0.429174622654189E+01
     0.874999999999983E+01  -.668934547280964E-02  0.233443165967606E+00  -.122649232985334E+00  0.428018337040218E+01
     0.875999999999983E+01  -.689824591193444E-02  0.234049908515883E+00  -.125818534161040E+00  0.426888469705715E+01
     0.876999999999983E+01  -.710030386519889E-02  0.234645205952984E+00  -.128841592290331E+00  0.425785466822812E+01
     0.877999999999983E+01  -.729619108255952E-02  0.235228639275591E+00  -.131734091519041E+00  0.424709697753141E+01
     0.878999999999983E+01  -.748660405364854E-02  0.235799823440672E+00  -.134511787248335E+00  0.423661455268083E+01
     0.879999999999983E+01  -.767226219721540E-02  0.236358408922578E+00  -.137190474557838E+00  0.422640955852537E+01
     0.880999999999983E+01  -.785390593965163E-02  0.236904083159920E+00  -.139785957188963E+00  0.421648340086335E+01
     0.881999999999983E+01  -.803229469054201E-02  0.237436571883089E+00  -.142314017045744E+00  0.420683673098313E+01
     0.882999999999983E+01  -.820820472414385E-02  0.237955640313887E+00  -.144790384169091E+00  0.419746945089061E+01
     0.883999999999983E+01  -.838242697638436E-02  0.238461094229615E+00  -.147230707136305E+00  0.418838071919201E+01
     0.884999999999983E+01  -.855576476779962E-02  0.238952780884726E+00  -.149650523838721E+00  0.417956895761115E+01
     0.885999999999983E+01  -.872903146336923E-02  0.239430589784155E+00  -.152065232588465E+00  0.417103185812869E+01
     0.886999999999983E+01  -.890304808083076E-02  0.239894453303400E+00  -.154490063507893E+00  0.416276639074100E+01
     0.887999999999983E+01  -.907864085941301E-02  0.240344347151506E+00  -.156940050155820E+00  0.415476881184438E+01
     0.888999999999983E+01  -.925663880132199E-02  0.240780290674188E+00  -.159430001348691E+00  0.414703467325977E+01
     0.889999999999983E+01  -.943787119845019E-02  0.241202346995446E+00  -.161974473137344E+00  0.413955883192109E+01
     0.890999999999983E+01  -.962316515696537E-02  0.241610622997214E+00  -.164587740906190E+00  0.413233546025814E+01
     0.891999999999983E+01  -.981334313228843E-02  0.242005269137666E+00  -.167283771565031E+00  0.412535805731257E+01
     0.892999999999983E+01  -.100092204869733E-01  0.242386479109984E+00  -.170076195812482E+00  0.411861946063231E+01
     0.893999999999983E+01  -.102116030835966E-01  0.242754489344492E+00  -.172978280454473E+00  0.411211185899564E+01
     0.894999999999983E+01  -.104212849245162E-01  0.243109578358137E+00  -.176002900771098E+00  0.410582680602191E+01
     0.895999999999982E+01  -.106390458498167E-01  0.243452065956309E+00  -.179162512932431E+00  0.409975523473055E+01
     0.896999999999982E+01  -.108656493041914E-01  0.243782312292992E+00  -.182469126473010E+00  0.409388747311342E+01
     0.897999999999982E+01  -.111018401828846E-01  0.244100716796095E+00  -.185934276845014E+00  0.408821326078921E+01
     0.898999999999982E+01  -.113483427660068E-01  0.244407716965661E+00  -.189568998079156E+00  0.408272176680978E+01
     0.899999999999982E+01  -.116058587497916E-01  0.244703787053365E+00  -.193383795594079E+00  0.407740160868964E+01
     0.900999999999982E+01  -.118750653824140E-01  0.244989436632343E+00  -.197388619204724E+00  0.407224087272950E+01
     0.901999999999982E+01  -.121566137111127E-01  0.245265209066955E+00  -.201592836392063E+00  0.406722713570327E+01
     0.902999999999982E+01  -.124511269463534E-01  0.245531679892483E+00  -.206005205907165E+00  0.406234748797552E+01
     0.903999999999982E+01  -.127591989478311E-01  0.245789455115129E+00  -.210633851794610E+00  0.405758855811231E+01
     0.904999999999982E+01  -.130813928360303E-01  0.246039169442875E+00  -.215486237930237E+00  0.405293653904322E+01
     0.905999999999982E+01  -.134182397321381E-01  0.246281484457923E+00  -.220569143180399E+00  0.404837721582614E+01
     0.906999999999982E+01  -.137702376280426E-01  0.246517086741392E+00  -.225888637299438E+00  0.404389599505813E+01
     0.907999999999982E+01  -.141378503872220E-01  0.246746685960956E+00  -.231450057692855E+00  0.403947793596686E+01
     0.908999999999982E+01  -.145215068763365E-01  0.246971012931844E+00  -.237257987182334E+00  0.403510778320646E+01
     0.909999999999982E+01  -.149216002264896E-01  0.247190817661436E+00  -.243316232918264E+00  0.403077000136975E+01
     0.910999999999982E+01  -.153384872221991E-01  0.247406867387304E+00  -.249627806591939E+00  0.402644881121600E+01
     0.911999999999982E+01  -.157724878153831E-01  0.247619944618153E+00  -.256194906107154E+00  0.402212822759854E+01
     0.912999999999982E+01  -.162238847608576E-01  0.247830845186633E+00  -.263018898875072E+00  0.401779209906204E+01
     0.913999999999982E+01  -.166929233692348E-01  0.248040376322453E+00  -.270100306900960E+00  0.401342414906175E+01
     0.914999999999982E+01  -.171798113724271E-01  0.248249354753642E+00  -.277438793832366E+00  0.400900801874074E+01
     0.915999999999982E+01  -.176847188965026E-01  0.248458604843184E+00  -.285033154139819E+00  0.400452731118259E+01
     0.916999999999982E+01  -.182077785361372E-01  0.248668956767583E+00  -.292881304598960E+00  0.399996563703828E+01
     0.917999999999982E+01  -.187490855244987E-01  0.248881244743243E+00  -.300980278239166E+00  0.399530666140764E+01
     0.918999999999982E+01  -.193086979921575E-01  0.249096305305865E+00  -.309326220919171E+00  0.399053415183598E+01
     0.919999999999982E+01  -.198866373083069E-01  0.249314975647311E+00  -.317914390681339E+00  0.398563202726786E+01
     0.920999999999982E+01  -.204828884974497E-01  0.249538092013760E+00  -.326739160026804E+00  0.398058440778110E+01
     0.921999999999982E+01  -.210974007246076E-01  0.249766488168223E+00  -.335794021241485E+00  0.397537566490581E+01
     0.922999999999982E+01  -.217300878420339E-01  0.250000993919825E+00  -.345071594887881E+00  0.396999047231624E+01
     0.923999999999982E+01  -.223808289905076E-01  0.250242433721609E+00  -.354563641561944E+00  0.396441385666673E+01
     0.924999999999982E+01  -.230494692483119E-01  0.250491625337970E+00  -.364261076994659E+00  0.395863124832839E+01
     0.925999999999982E+01  -.237358203211242E-01  0.250749378582216E+00  -.374153990557086E+00  0.395262853177017E+01
     0.926999999999982E+01  -.244396612663373E-01  0.251016494124184E+00  -.384231667206556E+00  0.394639209531623E+01
     0.927999999999982E+01  -.251607392453925E-01  0.251293762367285E+00  -.394482612885103E+00  0.393990888000350E+01
     0.928999999999982E+01  -.258987702981206E-01  0.251581962393860E+00  -.404894583357714E+00  0.393316642725582E+01
     0.929999999999982E+01  -.266534401332987E-01  0.251881860977257E+00  -.415454616449912E+00  0.392615292508754E+01
     0.930999999999982E+01  -.274244049299710E-01  0.252194211658606E+00  -.426149067616729E+00  0.391885725254877E+01
     0.931999999999982E+01  -.282112921444715E-01  0.252519753885907E+00  -.436963648747475E+00  0.391126902212537E+01
     0.932999999999982E+01  -.290137013183946E-01  0.252859212212661E+00  -.447883470081402E+00  0.390337861981281E+01
     0.933999999999982E+01  -.298312048831937E-01  0.253213295553024E+00  -.458893085081836E+00  0.389517724259035E+01
     0.934999999999982E+01  -.306633489574633E-01  0.253582696490144E+00  -.469976538088375E+00  0.388665693303360E+01
     0.935999999999982E+01  -.315096541333586E-01  0.253968090634172E+00  -.481117414539851E+00  0.387781061081775E+01
     0.936999999999982E+01  -.323696162490414E-01  0.254370136026200E+00  -.492298893535767E+00  0.386863210088099E+01
     0.937999999999982E+01  -.332427071443897E-01  0.254789472584266E+00  -.503503802479257E+00  0.385911615803868E+01
     0.938999999999982E+01  -.341283753977153E-01  0.255226721587434E+00  -.514714673524273E+00  0.384925848786055E+01
     0.939999999999982E+01  -.350260470415193E-01  0.255682485193879E+00  -.525913801528685E+00  0.383905576364982E+01
     0.940999999999982E+01  -.359351262558258E-01  0.256157345988845E+00  -.537083303200028E+00  0.382850563939056E+01
     0.941999999999982E+01  -.368549960379276E-01  0.256651866558344E+00  -.548205177105377E+00  0.381760675855859E+01
     0.942999999999981E+01  -.377850188478430E-01  0.257166589084449E+00  -.559261364207683E+00  0.380635875872312E+01
     0.943999999999981E+01  -.387245372290907E-01  0.257702034958071E+00  -.570233808582755E+00  0.379476227189810E+01
     0.944999999999981E+01  -.396728744047958E-01  0.258258704405161E+00  -.581104517968179E+00  0.378281892063525E+01
     0.945999999999981E+01  -.406293348494522E-01  0.258837076122390E+00  -.591855623794734E+00  0.377053130988404E+01
     0.946999999999981E+01  -.415932048370402E-01  0.259437606918371E+00  -.602469440355227E+00  0.375790301467745E+01
     0.947999999999981E+01  -.425637529664999E-01  0.260060731356717E+00  -.612928522772038E+00  0.374493856373389E+01
     0.948999999999981E+01  -.435402306658723E-01  0.260706861397278E+00  -.623215723435639E+00  0.373164341909864E+01
     0.949999999999981E+01  -.445218726767298E-01  0.261376386032072E+00  -.633314246600128E+00  0.371802395197731E+01
     0.950999999999981E+01  -.455078975208041E-01  0.262069670912627E+00  -.643207700838876E+00  0.370408741494268E+01
     0.951999999999981E+01  -.464975079509902E-01  0.262787057965571E+00  -.652880149083355E+00  0.368984191072298E+01
     0.952999999999981E+01  -.474898913891575E-01  0.263528864993568E+00  -.662316155990259E+00  0.367529635780269E+01
     0.953999999999981E+01  -.484842203534763E-01  0.264295385258839E+00  -.671500832407507E+00  0.366046045308942E+01
     0.954999999999981E+01  -.494796528781583E-01  0.265086887046793E+00  -.680419876735336E+00  0.364534463191745E+01
     0.955999999999981E+01  -.504753329287964E-01  0.265903613207488E+00  -.689059613007887E+00  0.362996002567466E+01
     0.956999999999981E+01  -.514703908166414E-01  0.266745780672878E+00  -.697407025549132E+00  0.361431841735123E+01
     0.957999999999981E+01  -.524639436153920E-01  0.267613579948111E+00  -.705449790087392E+00  0.359843219531716E+01
     0.958999999999981E+01  -.534550955842596E-01  0.268507174575370E+00  -.713176301243128E+00  0.358231430564110E+01
     0.959999999999981E+01  -.544429386012224E-01  0.269426700569038E+00  -.720575696334640E+00  0.356597820326546E+01
     0.960999999999981E+01  -.554265526105848E-01  0.270372265821300E+00  -.727637875476622E+00  0.354943780235109E+01
     0.961999999999981E+01  -.564050060890471E-01  0.271343949477554E+00  -.734353517975049E+00  0.353270742610165E+01
     0.962999999999981E+01  -.573773565347311E-01  0.272341801281369E+00  -.740714095050919E+00  0.351580175636984E+01
     0.963999999999981E+01  -.583426509835900E-01  0.273365840889057E+00  -.746711878950471E+00  0.349873578333897E+01
     0.964999999999981E+01  -.592999265578718E-01  0.274416057154266E+00  -.752339948525987E+00  0.348152475556041E+01
     0.965999999999981E+01  -.602482110512772E-01  0.275492407383362E+00  -.757592191393128E+00  0.346418413061420E+01
     0.966999999999981E+01  -.611865235556399E-01  0.276594816562807E+00  -.762463302792794E+00  0.344672952664273E+01
     0.967999999999981E+01  -.621138751338886E-01  0.277723176560049E+00  -.766948781303311E+00  0.342917667499068E+01
     0.968999999999981E+01  -.630292695441688E-01  0.278877345299930E+00  -.771044921565991E+00  0.341154137416479E+01
     0.969999999999981E+01  -.639317040199709E-01  0.280057145919019E+00  -.774748804200828E+00  0.339383944530680E+01
     0.970999999999981E+01  -.648201701110604E-01  0.281262365900691E+00  -.778058283100628E+00  0.337608668935244E+01
     0.971999999999981E+01  -.656936545900579E-01  0.282492756194290E+00  -.780971970302120E+00  0.335829884602766E+01
     0.972999999999981E+01  -.665511404292733E-01  0.283748030322144E+00  -.783489218637707E+00  0.334049155481185E+01
     0.973999999999981E+01  -.673916078524539E-01  0.285027863478677E+00  -.785610102378340E+00  0.332268031797685E+01
     0.974999999999981E+01  -.682140354658505E-01  0.286331891626398E+00  -.787335396078908E+00  0.330488046578850E+01
     0.975999999999981E+01  -.690174014728149E-01  0.287659710594023E+00  -.788666551838287E+00  0.328710712393813E+01
     0.976999999999981E+01  -.698006849760004E-01  0.289010875182494E+00  -.789605675185457E+00  0.326937518325037E+01
